SourceFile,FileName,GPSLatitude,GPSLongitude,GPSAltitude,CreateDate,relativealtitude
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_095947_295.JPG,2021_0715_095947_295.JPG,58.64992675,-134.208219388889,1123.4,2021:07:15 09:59:47,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_095950_296.JPG,2021_0715_095950_296.JPG,58.6499918611111,-134.208317055556,1123.2,2021:07:15 09:59:50,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_095953_297.JPG,2021_0715_095953_297.JPG,58.6500650833333,-134.208398416667,1123.1,2021:07:15 09:59:53,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_095956_298.JPG,2021_0715_095956_298.JPG,58.6501139166667,-134.208414694444,1123.2,2021:07:15 09:59:56,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_095959_299.JPG,2021_0715_095959_299.JPG,58.6501301944444,-134.208430972222,1120.8,2021:07:15 09:59:59,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100002_300.JPG,2021_0715_100002_300.JPG,58.6501301944444,-134.208414694444,1120,2021:07:15 10:00:02,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100005_301.JPG,2021_0715_100005_301.JPG,58.6501220555556,-134.208398416667,1119.8,2021:07:15 10:00:05,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100008_302.JPG,2021_0715_100008_302.JPG,58.6501220555556,-134.208365861111,1119.9,2021:07:15 10:00:08,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100011_303.JPG,2021_0715_100011_303.JPG,58.6500976388889,-134.208317055556,1120.1,2021:07:15 10:00:11,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100014_304.JPG,2021_0715_100014_304.JPG,58.6500650833333,-134.208251944444,1120.4,2021:07:15 10:00:14,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100017_305.JPG,2021_0715_100017_305.JPG,58.65001625,-134.208203111111,1120.2,2021:07:15 10:00:17,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100020_306.JPG,2021_0715_100020_306.JPG,58.6499755833333,-134.208154277778,1120.7,2021:07:15 10:00:20,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100023_307.JPG,2021_0715_100023_307.JPG,58.6499430277778,-134.208072888889,1121.3,2021:07:15 10:00:23,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100026_308.JPG,2021_0715_100026_308.JPG,58.6499755833333,-134.208024083333,1121.8,2021:07:15 10:00:26,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100029_309.JPG,2021_0715_100029_309.JPG,58.6500325277778,-134.208072888889,1122.2,2021:07:15 10:00:29,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100032_310.JPG,2021_0715_100032_310.JPG,58.6500895,-134.208138,1121.6,2021:07:15 10:00:32,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100035_311.JPG,2021_0715_100035_311.JPG,58.6501708888889,-134.208219388889,1120.8,2021:07:15 10:00:35,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100038_312.JPG,2021_0715_100038_312.JPG,58.6502278611111,-134.208333333333,1119.5,2021:07:15 10:00:38,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100041_313.JPG,2021_0715_100041_313.JPG,58.6502441388889,-134.208463527778,1119.5,2021:07:15 10:00:41,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100044_314.JPG,2021_0715_100044_314.JPG,58.6502929444444,-134.20859375,1118.9,2021:07:15 10:00:44,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100047_315.JPG,2021_0715_100047_315.JPG,58.6503580555556,-134.208626277778,1118.8,2021:07:15 10:00:47,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100050_316.JPG,2021_0715_100050_316.JPG,58.6504231666667,-134.208658833333,1118.8,2021:07:15 10:00:50,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100053_317.JPG,2021_0715_100053_317.JPG,58.650472,-134.208723944444,1119,2021:07:15 10:00:53,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100056_318.JPG,2021_0715_100056_318.JPG,58.6504964166667,-134.208789055556,1119.3,2021:07:15 10:00:56,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100059_319.JPG,2021_0715_100059_319.JPG,58.6505045555556,-134.208837888889,1119.2,2021:07:15 10:00:59,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100102_320.JPG,2021_0715_100102_320.JPG,58.6505045555556,-134.208870416667,1119.3,2021:07:15 10:01:02,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100105_321.JPG,2021_0715_100105_321.JPG,58.6504964166667,-134.208902972222,1119.3,2021:07:15 10:01:05,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100108_322.JPG,2021_0715_100108_322.JPG,58.6504801388889,-134.208935527778,1118.7,2021:07:15 10:01:08,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100111_323.JPG,2021_0715_100111_323.JPG,58.650472,-134.208968083333,1118.6,2021:07:15 10:01:11,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100114_324.JPG,2021_0715_100114_324.JPG,58.6504964166667,-134.20891925,1118.9,2021:07:15 10:01:14,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100117_325.JPG,2021_0715_100117_325.JPG,58.6504964166667,-134.20891925,1119.6,2021:07:15 10:01:17,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100120_326.JPG,2021_0715_100120_326.JPG,58.6504964166667,-134.208902972222,1120,2021:07:15 10:01:20,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100123_327.JPG,2021_0715_100123_327.JPG,58.6504882777778,-134.208902972222,1120.2,2021:07:15 10:01:23,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100126_328.JPG,2021_0715_100126_328.JPG,58.6504882777778,-134.208854166667,1120.4,2021:07:15 10:01:26,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100129_329.JPG,2021_0715_100129_329.JPG,58.650472,-134.208772777778,1121.7,2021:07:15 10:01:29,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100132_330.JPG,2021_0715_100132_330.JPG,58.6504394444444,-134.208642555556,1122.8,2021:07:15 10:01:32,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100135_331.JPG,2021_0715_100135_331.JPG,58.6504150277778,-134.208496083333,1123.3,2021:07:15 10:01:35,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100138_332.JPG,2021_0715_100138_332.JPG,58.6503499166667,-134.208414694444,1124,2021:07:15 10:01:38,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100141_333.JPG,2021_0715_100141_333.JPG,58.6503336388889,-134.2082845,1124.2,2021:07:15 10:01:41,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100144_334.JPG,2021_0715_100144_334.JPG,58.6503743333333,-134.208170555556,1124.5,2021:07:15 10:01:44,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100147_335.JPG,2021_0715_100147_335.JPG,58.6503580555556,-134.208121722222,1124.8,2021:07:15 10:01:47,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100150_336.JPG,2021_0715_100150_336.JPG,58.6503255,-134.208203111111,1124.8,2021:07:15 10:01:50,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100153_337.JPG,2021_0715_100153_337.JPG,58.6502929444444,-134.208300777778,1124.2,2021:07:15 10:01:53,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100156_338.JPG,2021_0715_100156_338.JPG,58.6502522777778,-134.208300777778,1123.3,2021:07:15 10:01:56,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100159_339.JPG,2021_0715_100159_339.JPG,58.6502685277778,-134.208268222222,1123.1,2021:07:15 10:01:59,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100202_340.JPG,2021_0715_100202_340.JPG,58.6502766666667,-134.208235666667,1122.7,2021:07:15 10:02:02,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100205_341.JPG,2021_0715_100205_341.JPG,58.6502685277778,-134.208219388889,1122.6,2021:07:15 10:02:05,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100208_342.JPG,2021_0715_100208_342.JPG,58.6502603888889,-134.208219388889,1122.3,2021:07:15 10:02:08,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100211_343.JPG,2021_0715_100211_343.JPG,58.6502603888889,-134.208235666667,1122.3,2021:07:15 10:02:11,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100214_344.JPG,2021_0715_100214_344.JPG,58.6502685277778,-134.208219388889,1122.2,2021:07:15 10:02:14,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100217_345.JPG,2021_0715_100217_345.JPG,58.6502685277778,-134.208186833333,1122.1,2021:07:15 10:02:17,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100220_346.JPG,2021_0715_100220_346.JPG,58.6502685277778,-134.208105444444,1122,2021:07:15 10:02:20,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100223_347.JPG,2021_0715_100223_347.JPG,58.6502766666667,-134.207991527778,1122,2021:07:15 10:02:23,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100226_348.JPG,2021_0715_100226_348.JPG,58.6503010833333,-134.207845027778,1123,2021:07:15 10:02:26,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100229_349.JPG,2021_0715_100229_349.JPG,58.6503010833333,-134.207812472222,1123.1,2021:07:15 10:02:29,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100232_350.JPG,2021_0715_100232_350.JPG,58.6503010833333,-134.207861305556,1123.3,2021:07:15 10:02:32,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100235_351.JPG,2021_0715_100235_351.JPG,58.6503173611111,-134.207893861111,1123.6,2021:07:15 10:02:35,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100238_352.JPG,2021_0715_100238_352.JPG,58.6503336388889,-134.207910138889,1124.3,2021:07:15 10:02:38,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100241_353.JPG,2021_0715_100241_353.JPG,58.6503417777778,-134.207942694444,1124.5,2021:07:15 10:02:41,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100244_354.JPG,2021_0715_100244_354.JPG,58.6503417777778,-134.207958972222,1124.9,2021:07:15 10:02:44,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100247_355.JPG,2021_0715_100247_355.JPG,58.6503417777778,-134.207991527778,1125.3,2021:07:15 10:02:47,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100250_356.JPG,2021_0715_100250_356.JPG,58.6503417777778,-134.208040361111,1125.9,2021:07:15 10:02:50,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100253_357.JPG,2021_0715_100253_357.JPG,58.6503580555556,-134.208089166667,1126.4,2021:07:15 10:02:53,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100256_358.JPG,2021_0715_100256_358.JPG,58.6503580555556,-134.208121722222,1126.6,2021:07:15 10:02:56,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100259_359.JPG,2021_0715_100259_359.JPG,58.6503417777778,-134.208138,1126.8,2021:07:15 10:02:59,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100302_360.JPG,2021_0715_100302_360.JPG,58.6502848055556,-134.208138,1127.3,2021:07:15 10:03:02,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100305_361.JPG,2021_0715_100305_361.JPG,58.6502115833333,-134.208154277778,1127.8,2021:07:15 10:03:05,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100308_362.JPG,2021_0715_100308_362.JPG,58.6501953055556,-134.208040361111,1128.3,2021:07:15 10:03:08,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100311_363.JPG,2021_0715_100311_363.JPG,58.6502766666667,-134.207942694444,1129.2,2021:07:15 10:03:11,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100314_364.JPG,2021_0715_100314_364.JPG,58.6503010833333,-134.207861305556,1130,2021:07:15 10:03:14,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100317_365.JPG,2021_0715_100317_365.JPG,58.6502766666667,-134.207845027778,1130.7,2021:07:15 10:03:17,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100320_366.JPG,2021_0715_100320_366.JPG,58.6502115833333,-134.207877583333,1131.2,2021:07:15 10:03:20,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100323_367.JPG,2021_0715_100323_367.JPG,58.6501301944444,-134.207910138889,1131.7,2021:07:15 10:03:23,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100326_368.JPG,2021_0715_100326_368.JPG,58.6500325277778,-134.207942694444,1131.9,2021:07:15 10:03:26,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100329_369.JPG,2021_0715_100329_369.JPG,58.65001625,-134.207845027778,1131.3,2021:07:15 10:03:29,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100332_370.JPG,2021_0715_100332_370.JPG,58.6500813611111,-134.207845027778,1131.4,2021:07:15 10:03:32,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100335_371.JPG,2021_0715_100335_371.JPG,58.6501139166667,-134.207893861111,1130.7,2021:07:15 10:03:35,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100338_372.JPG,2021_0715_100338_372.JPG,58.6500813611111,-134.207926416667,1131.2,2021:07:15 10:03:38,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100341_373.JPG,2021_0715_100341_373.JPG,58.6499999722222,-134.207942694444,1132.9,2021:07:15 10:03:41,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100344_374.JPG,2021_0715_100344_374.JPG,58.6500243888889,-134.207910138889,1133.2,2021:07:15 10:03:44,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100347_375.JPG,2021_0715_100347_375.JPG,58.6500976388889,-134.207958972222,1133.6,2021:07:15 10:03:47,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100350_376.JPG,2021_0715_100350_376.JPG,58.65016275,-134.208089166667,1134.3,2021:07:15 10:03:50,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100353_377.JPG,2021_0715_100353_377.JPG,58.6502278611111,-134.2082845,1133.7,2021:07:15 10:03:53,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100356_378.JPG,2021_0715_100356_378.JPG,58.6503255,-134.20844725,1132.6,2021:07:15 10:03:56,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100359_379.JPG,2021_0715_100359_379.JPG,58.65039875,-134.208398416667,1132,2021:07:15 10:03:59,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100402_380.JPG,2021_0715_100402_380.JPG,58.65039875,-134.2082845,1132,2021:07:15 10:04:02,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100405_381.JPG,2021_0715_100405_381.JPG,58.6503580555556,-134.2082845,1132.2,2021:07:15 10:04:05,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100408_382.JPG,2021_0715_100408_382.JPG,58.6503743333333,0,1132.5,2021:07:15 10:04:08,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100411_383.JPG,2021_0715_100411_383.JPG,58.6504313055556,-134.208382138889,1132.6,2021:07:15 10:04:11,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100414_384.JPG,2021_0715_100414_384.JPG,58.6504964166667,-134.208479805556,1132.9,2021:07:15 10:04:14,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100417_385.JPG,2021_0715_100417_385.JPG,58.6504801388889,-134.208544916667,1133.9,2021:07:15 10:04:17,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100420_386.JPG,2021_0715_100420_386.JPG,58.6504150277778,-134.208577472222,1133.9,2021:07:15 10:04:20,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100423_387.JPG,2021_0715_100423_387.JPG,58.6503255,-134.208561194444,1133.9,2021:07:15 10:04:23,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100426_388.JPG,2021_0715_100426_388.JPG,58.6502034444444,-134.208544916667,1134.3,2021:07:15 10:04:26,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100429_389.JPG,2021_0715_100429_389.JPG,58.6500813611111,-134.208496083333,1134.6,2021:07:15 10:04:29,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100432_390.JPG,2021_0715_100432_390.JPG,58.6500895,-134.208430972222,1133.7,2021:07:15 10:04:32,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100435_391.JPG,2021_0715_100435_391.JPG,58.6500895,-134.208349583333,1133.1,2021:07:15 10:04:35,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100438_392.JPG,2021_0715_100438_392.JPG,58.6500243888889,-134.208317055556,1132.3,2021:07:15 10:04:38,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100441_393.JPG,2021_0715_100441_393.JPG,58.6499511666667,-134.208365861111,1132.7,2021:07:15 10:04:41,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100444_394.JPG,2021_0715_100444_394.JPG,58.6498941944444,-134.208382138889,1132.6,2021:07:15 10:04:44,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100447_395.JPG,2021_0715_100447_395.JPG,58.64992675,-134.208300777778,1132.5,2021:07:15 10:04:47,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100450_396.JPG,2021_0715_100450_396.JPG,58.6499593055556,-134.208186833333,1132.8,2021:07:15 10:04:50,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100453_397.JPG,2021_0715_100453_397.JPG,58.6499348888889,-134.208186833333,1132.9,2021:07:15 10:04:53,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100456_398.JPG,2021_0715_100456_398.JPG,58.6499511666667,-134.2082845,1132.9,2021:07:15 10:04:56,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100459_399.JPG,2021_0715_100459_399.JPG,58.6499999722222,-134.208349583333,1132.6,2021:07:15 10:04:59,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100502_400.JPG,2021_0715_100502_400.JPG,58.6500569444444,-134.208414694444,1131.8,2021:07:15 10:05:02,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100505_401.JPG,2021_0715_100505_401.JPG,58.6500976388889,-134.20844725,1131.3,2021:07:15 10:05:05,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100508_402.JPG,2021_0715_100508_402.JPG,58.6501301944444,-134.208496083333,1130.5,2021:07:15 10:05:08,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100511_403.JPG,2021_0715_100511_403.JPG,58.6501546111111,-134.208528638889,1130.1,2021:07:15 10:05:11,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100514_404.JPG,2021_0715_100514_404.JPG,58.6501871666667,-134.208561194444,1129.2,2021:07:15 10:05:14,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100517_405.JPG,2021_0715_100517_405.JPG,58.6501953055556,-134.208626277778,1128.5,2021:07:15 10:05:17,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100520_406.JPG,2021_0715_100520_406.JPG,58.6501871666667,-134.208626277778,1128.7,2021:07:15 10:05:20,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100523_407.JPG,2021_0715_100523_407.JPG,58.6501708888889,-134.20861,1129.4,2021:07:15 10:05:23,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100526_408.JPG,2021_0715_100526_408.JPG,58.6501546111111,-134.208577472222,1129.7,2021:07:15 10:05:26,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100529_409.JPG,2021_0715_100529_409.JPG,58.6501546111111,-134.208544916667,1130,2021:07:15 10:05:29,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100532_410.JPG,2021_0715_100532_410.JPG,58.6501383333333,-134.208544916667,1130,2021:07:15 10:05:32,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100535_411.JPG,2021_0715_100535_411.JPG,58.6501301944444,-134.208528638889,1130.2,2021:07:15 10:05:35,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100538_412.JPG,2021_0715_100538_412.JPG,58.6501139166667,-134.208544916667,1130.2,2021:07:15 10:05:38,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100541_413.JPG,2021_0715_100541_413.JPG,58.6500895,-134.208544916667,1130.1,2021:07:15 10:05:41,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100544_414.JPG,2021_0715_100544_414.JPG,58.6500813611111,-134.208544916667,1130.1,2021:07:15 10:05:44,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100547_415.JPG,2021_0715_100547_415.JPG,58.6500813611111,-134.208544916667,1130.2,2021:07:15 10:05:47,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100550_416.JPG,2021_0715_100550_416.JPG,58.6500813611111,-134.208544916667,1130.2,2021:07:15 10:05:50,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100553_417.JPG,2021_0715_100553_417.JPG,58.6500813611111,-134.208561194444,1130.3,2021:07:15 10:05:53,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100556_418.JPG,2021_0715_100556_418.JPG,58.6500976388889,-134.208561194444,1130.4,2021:07:15 10:05:56,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100559_419.JPG,2021_0715_100559_419.JPG,58.6501139166667,-134.208577472222,1130.8,2021:07:15 10:05:59,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100602_420.JPG,2021_0715_100602_420.JPG,58.6501139166667,-134.20861,1130.7,2021:07:15 10:06:02,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100605_421.JPG,2021_0715_100605_421.JPG,58.6501139166667,-134.208658833333,1130.3,2021:07:15 10:06:05,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100608_422.JPG,2021_0715_100608_422.JPG,58.6501301944444,-134.208658833333,1129.6,2021:07:15 10:06:08,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100611_423.JPG,2021_0715_100611_423.JPG,58.6501301944444,-134.208691388889,1128.8,2021:07:15 10:06:11,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100614_424.JPG,2021_0715_100614_424.JPG,58.6501383333333,-134.208691388889,1128.8,2021:07:15 10:06:14,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100617_425.JPG,2021_0715_100617_425.JPG,58.65016275,-134.208691388889,1128.9,2021:07:15 10:06:17,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100620_426.JPG,2021_0715_100620_426.JPG,58.6501871666667,-134.208707666667,1129,2021:07:15 10:06:20,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100623_427.JPG,2021_0715_100623_427.JPG,58.6502115833333,-134.208707666667,1129,2021:07:15 10:06:23,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100626_428.JPG,2021_0715_100626_428.JPG,58.6502441388889,0.566666666666667,1128.9,2021:07:15 10:06:26,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100629_429.JPG,2021_0715_100629_429.JPG,58.6502848055556,-134.208772777778,1129,2021:07:15 10:06:29,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100632_430.JPG,2021_0715_100632_430.JPG,58.6503010833333,-134.208837888889,1129.3,2021:07:15 10:06:32,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100635_431.JPG,2021_0715_100635_431.JPG,58.6503173611111,-134.208854166667,1127.5,2021:07:15 10:06:35,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100638_432.JPG,2021_0715_100638_432.JPG,58.6503173611111,0.00566666666666667,1126.7,2021:07:15 10:06:38,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100641_433.JPG,2021_0715_100641_433.JPG,58.6503499166667,-134.208951805556,1126.8,2021:07:15 10:06:41,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100644_434.JPG,2021_0715_100644_434.JPG,58.6503580555556,0.0015,1126.9,2021:07:15 10:06:44,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100647_435.JPG,2021_0715_100647_435.JPG,58.6503417777778,-134.209000638889,1127.1,2021:07:15 10:06:47,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100650_436.JPG,2021_0715_100650_436.JPG,58.6503173611111,-134.209016916667,1127.3,2021:07:15 10:06:50,-
C:/Users/maxbu/OneDrive/Documents/Thesis/blimp_1/2021_0715_100653_437.JPG,2021_0715_100653_437.JPG,58.6502603888889,-134.208968083333,1127.9,2021:07:15 10:06:53,-
